policy_year,cap,selected_fraction,mean_selected_cap,p10_selected_cap,median_selected_cap,p90_selected_cap,economically_active,mean_inforce_exposure,source,action_index,policy_role
8,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,6,validated_deployed_policy
8,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,7,validated_deployed_policy
8,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,8,validated_deployed_policy
8,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,9,validated_deployed_policy
8,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,10,validated_deployed_policy
8,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,11,validated_deployed_policy
8,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,12,validated_deployed_policy
8,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,13,validated_deployed_policy
8,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,14,validated_deployed_policy
8,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,15,validated_deployed_policy
8,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,16,validated_deployed_policy
8,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,17,validated_deployed_policy
8,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,18,validated_deployed_policy
8,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,19,validated_deployed_policy
8,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8871517659296796,independent_direct_policy_rollout,20,validated_deployed_policy
9,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,0,validated_deployed_policy
9,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,1,validated_deployed_policy
9,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,2,validated_deployed_policy
9,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,3,validated_deployed_policy
9,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,4,validated_deployed_policy
9,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,5,validated_deployed_policy
9,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,6,validated_deployed_policy
9,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,7,validated_deployed_policy
9,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,8,validated_deployed_policy
9,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,9,validated_deployed_policy
9,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,10,validated_deployed_policy
9,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,11,validated_deployed_policy
9,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,12,validated_deployed_policy
9,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,13,validated_deployed_policy
9,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,14,validated_deployed_policy
9,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,15,validated_deployed_policy
9,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,16,validated_deployed_policy
9,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,17,validated_deployed_policy
9,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,18,validated_deployed_policy
9,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,19,validated_deployed_policy
9,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8632713601243955,independent_direct_policy_rollout,20,validated_deployed_policy
10,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,0,validated_deployed_policy
10,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,1,validated_deployed_policy
10,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,2,validated_deployed_policy
10,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,3,validated_deployed_policy
10,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,4,validated_deployed_policy
10,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,5,validated_deployed_policy
10,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,6,validated_deployed_policy
10,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,7,validated_deployed_policy
10,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,8,validated_deployed_policy
10,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,9,validated_deployed_policy
10,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,10,validated_deployed_policy
10,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,11,validated_deployed_policy
10,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,12,validated_deployed_policy
10,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,13,validated_deployed_policy
10,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,14,validated_deployed_policy
10,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,15,validated_deployed_policy
10,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,16,validated_deployed_policy
10,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,17,validated_deployed_policy
10,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,18,validated_deployed_policy
10,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,19,validated_deployed_policy
10,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8407095436385061,independent_direct_policy_rollout,20,validated_deployed_policy
11,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,0,validated_deployed_policy
11,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,1,validated_deployed_policy
11,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,2,validated_deployed_policy
11,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,3,validated_deployed_policy
11,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,4,validated_deployed_policy
11,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,5,validated_deployed_policy
11,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,6,validated_deployed_policy
11,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,7,validated_deployed_policy
11,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,8,validated_deployed_policy
11,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,9,validated_deployed_policy
11,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,10,validated_deployed_policy
11,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,11,validated_deployed_policy
11,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,12,validated_deployed_policy
11,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,13,validated_deployed_policy
11,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,14,validated_deployed_policy
11,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,15,validated_deployed_policy
11,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,16,validated_deployed_policy
11,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,17,validated_deployed_policy
11,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,18,validated_deployed_policy
11,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,19,validated_deployed_policy
11,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.8186481496872935,independent_direct_policy_rollout,20,validated_deployed_policy
12,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,0,validated_deployed_policy
12,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,1,validated_deployed_policy
12,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,2,validated_deployed_policy
12,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,3,validated_deployed_policy
12,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,4,validated_deployed_policy
12,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,5,validated_deployed_policy
12,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,6,validated_deployed_policy
12,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,7,validated_deployed_policy
12,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,8,validated_deployed_policy
12,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,9,validated_deployed_policy
12,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,10,validated_deployed_policy
12,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,11,validated_deployed_policy
12,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,12,validated_deployed_policy
12,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,13,validated_deployed_policy
12,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,14,validated_deployed_policy
12,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,15,validated_deployed_policy
12,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,16,validated_deployed_policy
12,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,17,validated_deployed_policy
12,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,18,validated_deployed_policy
12,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,19,validated_deployed_policy
12,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7979392827965195,independent_direct_policy_rollout,20,validated_deployed_policy
13,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,0,validated_deployed_policy
13,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,1,validated_deployed_policy
13,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,2,validated_deployed_policy
13,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,3,validated_deployed_policy
13,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,4,validated_deployed_policy
13,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,5,validated_deployed_policy
13,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,6,validated_deployed_policy
13,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,7,validated_deployed_policy
13,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,8,validated_deployed_policy
13,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,9,validated_deployed_policy
13,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,10,validated_deployed_policy
13,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,11,validated_deployed_policy
13,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,12,validated_deployed_policy
13,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,13,validated_deployed_policy
13,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,14,validated_deployed_policy
13,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,15,validated_deployed_policy
13,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,16,validated_deployed_policy
13,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,17,validated_deployed_policy
13,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,18,validated_deployed_policy
13,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,19,validated_deployed_policy
13,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7756812288304331,independent_direct_policy_rollout,20,validated_deployed_policy
14,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,0,validated_deployed_policy
14,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,1,validated_deployed_policy
14,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,2,validated_deployed_policy
14,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,3,validated_deployed_policy
14,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,4,validated_deployed_policy
14,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,5,validated_deployed_policy
14,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,6,validated_deployed_policy
14,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,7,validated_deployed_policy
14,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,8,validated_deployed_policy
14,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,9,validated_deployed_policy
14,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,10,validated_deployed_policy
14,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,11,validated_deployed_policy
14,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,12,validated_deployed_policy
14,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,13,validated_deployed_policy
14,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,14,validated_deployed_policy
14,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,15,validated_deployed_policy
14,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,16,validated_deployed_policy
14,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,17,validated_deployed_policy
14,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,18,validated_deployed_policy
14,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,19,validated_deployed_policy
14,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7567667406564152,independent_direct_policy_rollout,20,validated_deployed_policy
15,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,0,validated_deployed_policy
15,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,1,validated_deployed_policy
15,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,2,validated_deployed_policy
15,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,3,validated_deployed_policy
15,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,4,validated_deployed_policy
15,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,5,validated_deployed_policy
15,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,6,validated_deployed_policy
15,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,7,validated_deployed_policy
15,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,8,validated_deployed_policy
15,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,9,validated_deployed_policy
15,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,10,validated_deployed_policy
15,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,11,validated_deployed_policy
15,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,12,validated_deployed_policy
15,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,13,validated_deployed_policy
15,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,14,validated_deployed_policy
15,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,15,validated_deployed_policy
15,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,16,validated_deployed_policy
15,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,17,validated_deployed_policy
15,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,18,validated_deployed_policy
15,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,19,validated_deployed_policy
15,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7340143627440638,independent_direct_policy_rollout,20,validated_deployed_policy
16,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,0,validated_deployed_policy
16,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,1,validated_deployed_policy
16,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,2,validated_deployed_policy
16,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,3,validated_deployed_policy
16,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,4,validated_deployed_policy
16,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,5,validated_deployed_policy
16,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,6,validated_deployed_policy
16,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,7,validated_deployed_policy
16,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,8,validated_deployed_policy
16,0.09,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,9,validated_deployed_policy
16,0.09999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,10,validated_deployed_policy
16,0.11,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,11,validated_deployed_policy
16,0.12,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,12,validated_deployed_policy
16,0.13,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,13,validated_deployed_policy
16,0.14,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,14,validated_deployed_policy
16,0.15000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,15,validated_deployed_policy
16,0.16,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,16,validated_deployed_policy
16,0.17,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,17,validated_deployed_policy
16,0.18000000000000002,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,18,validated_deployed_policy
16,0.19,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,19,validated_deployed_policy
16,0.2,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.7155109417875906,independent_direct_policy_rollout,20,validated_deployed_policy
17,0.0025,1.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,0,validated_deployed_policy
17,0.01,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,1,validated_deployed_policy
17,0.02,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,2,validated_deployed_policy
17,0.03,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,3,validated_deployed_policy
17,0.04,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,4,validated_deployed_policy
17,0.05,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,5,validated_deployed_policy
17,0.060000000000000005,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,6,validated_deployed_policy
17,0.06999999999999999,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,7,validated_deployed_policy
17,0.08,0.0,0.0024999999999999996,0.0025,0.0025,0.0025,True,0.6964853000089619,independent_direct_policy_rollout,8,validated_deployed_policy
