policy_year,cap,training_path_count,condition_number,reachable_component_clip_fraction,fit_action_retained,fit_reasons,selected_policy_class,uses_all_paths,oos
18,0.05,208,16.04324577479221,0.10357142857142858,True,[],base_csm,True,False
18,0.06,209,9.633477308018097,0.11142857142857143,True,[],base_csm,True,False
18,0.07,193,38.64626175533731,0.09214285714285714,True,[],base_csm,True,False
18,0.08,191,22.6057176736605,0.11642857142857142,True,[],base_csm,True,False
18,0.09,200,46.251607342432514,0.12047619047619047,True,[],base_csm,True,False
18,0.1,191,14.84151607377009,0.08904761904761904,True,[],base_csm,True,False
18,0.11,200,73.59772504324026,0.14785714285714285,True,[],base_csm,True,False
18,0.12,212,83.77612915659114,0.13595238095238096,True,[],base_csm,True,False
18,0.13,203,46.27746671639777,0.11904761904761904,True,[],base_csm,True,False
18,0.14,205,90.46154630281144,0.12166666666666667,True,[],base_csm,True,False
18,0.15,196,32.51434484742479,0.12428571428571429,True,[],base_csm,True,False
18,0.16,195,19.9630569550399,0.09904761904761905,True,[],base_csm,True,False
18,0.17,199,53.9910481066358,0.1030952380952381,True,[],base_csm,True,False
18,0.18,208,61.082312962729674,0.13142857142857142,True,[],base_csm,True,False
18,0.19,202,27.78153472577879,0.11261904761904762,True,[],base_csm,True,False
18,0.2,190,49.43705829313692,0.10738095238095238,True,[],base_csm,True,False
19,0.0025,194,12.632461642772666,0.12452380952380952,True,[],base_csm,True,False
19,0.01,201,14.406688595458368,0.13238095238095238,True,[],base_csm,True,False
19,0.02,188,13.388635381064393,0.1280952380952381,True,[],base_csm,True,False
19,0.03,197,10.429926347667154,0.13333333333333333,True,[],base_csm,True,False
19,0.04,188,60.66284769392448,0.1538095238095238,True,[],base_csm,True,False
19,0.05,209,39.7517325033576,0.1757142857142857,True,[],base_csm,True,False
19,0.06,203,11.027527637782166,0.18428571428571427,True,[],base_csm,True,False
19,0.07,206,12.071655531540806,0.16595238095238096,True,[],base_csm,True,False
19,0.08,212,19.098352607375677,0.18047619047619048,True,[],base_csm,True,False
19,0.09,211,58.24092411437084,0.19785714285714287,True,[],base_csm,True,False
19,0.1,206,31.36949111912661,0.16976190476190475,True,[],base_csm,True,False
19,0.11,206,26.94625195379266,0.18619047619047618,True,[],base_csm,True,False
19,0.12,206,90.32137193377756,0.20285714285714285,True,[],base_csm,True,False
19,0.13,190,40.72345402860103,0.19023809523809523,True,[],base_csm,True,False
19,0.14,194,103.13706066251696,0.21261904761904762,True,[],base_csm,True,False
19,0.15,197,40.80738468581999,0.18,True,[],base_csm,True,False
19,0.16,201,20.586904309573164,0.17904761904761904,True,[],base_csm,True,False
19,0.17,196,45.62600317421491,0.19952380952380952,True,[],base_csm,True,False
19,0.18,199,57.857183063048645,0.2123809523809524,True,[],base_csm,True,False
19,0.19,203,81.85892473595173,0.21,True,[],base_csm,True,False
19,0.2,193,23.044495966129368,0.18880952380952382,True,[],base_csm,True,False
20,0.0025,199,13.36079017650304,0.22476190476190477,True,[],base_csm,True,False
20,0.01,192,14.11885818360598,0.24071428571428571,True,[],base_csm,True,False
20,0.02,196,14.492009145760418,0.23142857142857143,True,[],base_csm,True,False
20,0.03,203,83.62638143637432,0.25142857142857145,True,[],base_csm,True,False
20,0.04,206,11.596579383384555,0.19333333333333333,True,[],base_csm,True,False
20,0.05,198,11.356297463337258,0.2507142857142857,True,[],base_csm,True,False
20,0.06,200,33.21167761977303,0.27714285714285714,True,[],base_csm,True,False
20,0.07,198,12.76572477934341,0.2819047619047619,True,[],base_csm,True,False
20,0.08,212,21.194778194219257,0.2926190476190476,True,[],base_csm,True,False
20,0.09,200,68.12848558873642,0.3138095238095238,True,[],base_csm,True,False
20,0.1,205,15.59921368652237,0.30047619047619045,True,[],base_csm,True,False
20,0.11,195,62.99469274028719,0.31785714285714284,True,[],base_csm,True,False
20,0.12,187,79.32553152024953,0.310952380952381,True,[],base_csm,True,False
20,0.13,199,49.55718423166414,0.3221428571428571,True,[],base_csm,True,False
20,0.14,203,72.67858264846687,0.3211904761904762,True,[],base_csm,True,False
20,0.15,202,45.880725607921825,0.3157142857142857,True,[],base_csm,True,False
20,0.16,206,29.3769115651094,0.30214285714285716,True,[],base_csm,True,False
20,0.17,193,92.90816956923008,0.31833333333333336,True,[],base_csm,True,False
20,0.18,203,95.13453946258781,0.32904761904761903,True,[],base_csm,True,False
20,0.19,197,23.108875169744767,0.3211904761904762,True,[],base_csm,True,False
20,0.2,206,44.53730933698232,0.319047619047619,True,[],base_csm,True,False
21,0.0025,203,25.103394747322334,0.27285714285714285,True,[],base_csm,True,False
21,0.01,193,44.00557846260983,0.3188095238095238,True,[],base_csm,True,False
21,0.02,190,46.94463332035994,0.31047619047619046,True,[],base_csm,True,False
21,0.03,191,28.960854761913147,0.26571428571428574,True,[],base_csm,True,False
21,0.04,204,17.453475313208788,0.28523809523809524,True,[],base_csm,True,False
21,0.05,198,68.7941180145147,0.38142857142857145,True,[],base_csm,True,False
21,0.06,201,18.6911669327283,0.33071428571428574,True,[],base_csm,True,False
21,0.07,201,46.75494480281593,0.4111904761904762,True,[],base_csm,True,False
21,0.08,210,28.56853940567086,0.39166666666666666,True,[],base_csm,True,False
21,0.09,209,87.01877304223363,0.42714285714285716,True,[],base_csm,True,False
21,0.1,200,18.67009316873344,0.39071428571428574,True,[],base_csm,True,False
21,0.11,198,34.26597279733898,0.40976190476190477,True,[],base_csm,True,False
21,0.12,205,110.73688462744724,0.4116666666666667,True,[],base_csm,True,False
21,0.13,199,76.3311628630767,0.43738095238095237,True,[],base_csm,True,False
21,0.14,206,90.80838676943058,0.4330952380952381,True,[],base_csm,True,False
21,0.15,202,30.636836219428044,0.43976190476190474,True,[],base_csm,True,False
21,0.16,204,61.94046816099533,0.439047619047619,True,[],base_csm,True,False
21,0.17,193,85.8431357259527,0.4471428571428571,True,[],base_csm,True,False
21,0.18,189,70.41472698477261,0.45476190476190476,True,[],base_csm,True,False
21,0.19,199,39.997384535579876,0.4245238095238095,True,[],base_csm,True,False
21,0.2,205,32.50518640854965,0.4280952380952381,True,[],base_csm,True,False
22,0.0025,199,38.96259695789797,0.28476190476190477,True,[],base_csm,True,False
22,0.01,197,59.63838708788959,0.14023809523809525,True,[],base_csm,True,False
22,0.02,197,62.748606826436806,0.3773809523809524,True,[],base_csm,True,False
22,0.03,192,94.6452452127667,0.305,True,[],base_csm,True,False
22,0.04,198,81.53933958319548,0.4147619047619048,True,[],base_csm,True,False
22,0.05,196,25.614913799179728,0.23452380952380952,True,[],base_csm,True,False
22,0.06,195,26.372179107483507,0.32666666666666666,True,[],base_csm,True,False
22,0.07,215,25.153269432974753,0.43642857142857144,True,[],base_csm,True,False
22,0.08,213,32.775459445325474,0.4116666666666667,True,[],base_csm,True,False
22,0.09,190,66.56463850880714,0.38333333333333336,True,[],base_csm,True,False
22,0.1,190,48.19866003771242,0.5611904761904762,True,[],base_csm,True,False
22,0.11,215,55.11036131034695,0.5,True,[],base_csm,True,False
22,0.12,204,102.73389516322639,0.5461904761904762,True,[],base_csm,True,False
22,0.13,203,34.20605292824194,0.5697619047619048,True,[],base_csm,True,False
22,0.14,197,143.6210492282907,0.5623809523809524,True,[],base_csm,True,False
22,0.15,198,97.07936990712456,0.5754761904761905,True,[],base_csm,True,False
22,0.16,197,69.0394041025904,0.5552380952380952,True,[],base_csm,True,False
22,0.17,196,70.92943793872169,0.5721428571428572,True,[],base_csm,True,False
22,0.18,206,109.01712241905,0.5807142857142857,True,[],base_csm,True,False
22,0.19,200,27.58525305519521,0.39976190476190476,True,[],base_csm,True,False
22,0.2,202,41.48047365852173,0.5152380952380953,True,[],base_csm,True,False
23,0.0025,194,74.37266665418855,0.07714285714285714,True,[],base_csm,True,False
23,0.01,198,88.45702913324442,0.011666666666666667,True,[],base_csm,True,False
23,0.02,204,51.88324575099031,0.06642857142857143,True,[],base_csm,True,False
23,0.03,190,56.73928335878887,0.16333333333333333,True,[],base_csm,True,False
23,0.04,205,190.94719633028467,0.44785714285714284,True,[],base_csm,True,False
23,0.05,195,126.78072534286285,0.15071428571428572,True,[],base_csm,True,False
23,0.06,205,124.369123294992,0.06738095238095237,True,[],base_csm,True,False
23,0.07,189,82.5631468525981,0.5611904761904762,True,[],base_csm,True,False
23,0.08,206,116.20931075638464,0.051904761904761905,True,[],base_csm,True,False
23,0.09,194,53.5890148848338,0.07571428571428572,True,[],base_csm,True,False
23,0.1,184,62.25627764366945,0.63,True,[],base_csm,True,False
23,0.11,207,42.732703649525114,0.4135714285714286,True,[],base_csm,True,False
23,0.12,196,125.8522610477698,0.5335714285714286,True,[],base_csm,True,False
23,0.13,198,100.02932748723863,0.6914285714285714,True,[],base_csm,True,False
23,0.14,194,112.57662213433841,0.5885714285714285,True,[],base_csm,True,False
23,0.15,210,51.47983285643598,0.5685714285714286,True,[],base_csm,True,False
23,0.16,203,69.08168860349355,0.5188095238095238,True,[],base_csm,True,False
23,0.17,205,76.34698365999313,0.579047619047619,True,[],base_csm,True,False
23,0.18,201,91.29919354349431,0.43761904761904763,True,[],base_csm,True,False
23,0.19,216,58.304243759791056,0.4828571428571429,True,[],base_csm,True,False
23,0.2,206,58.57073175056323,0.3919047619047619,True,[],base_csm,True,False
24,0.0025,211,106.92758426776865,0.10404761904761904,True,[],base_csm,True,False
24,0.01,187,208.41310892763562,0.02857142857142857,True,[],base_csm,True,False
24,0.02,195,2156.612156507943,0.1430952380952381,True,[],base_csm,True,False
24,0.03,205,139.97551394481758,0.041666666666666664,True,[],base_csm,True,False
24,0.04,194,176.1884896803653,0.007857142857142858,True,[],base_csm,True,False
24,0.05,191,144.86511122889783,0.20261904761904762,True,[],base_csm,True,False
24,0.06,199,240.49197680889674,0.035476190476190474,True,[],base_csm,True,False
24,0.07,198,79.99599888378154,0.12261904761904761,True,[],base_csm,True,False
24,0.08,201,98.42472614676255,0.07857142857142857,True,[],base_csm,True,False
24,0.09,192,178.06268621447927,0.3526190476190476,True,[],base_csm,True,False
24,0.1,204,64.59174304157307,0.6028571428571429,True,[],base_csm,True,False
24,0.11,211,61.134518437779654,0.45571428571428574,True,[],base_csm,True,False
24,0.12,196,212.06360879145063,0.6495238095238095,True,[],base_csm,True,False
24,0.13,199,47.59910689971434,0.7740476190476191,True,[],base_csm,True,False
24,0.14,194,118.27238786358777,0.7833333333333333,True,[],base_csm,True,False
24,0.15,211,51.78987731552434,0.5480952380952381,True,[],base_csm,True,False
24,0.16,203,82.17728967020493,0.5335714285714286,True,[],base_csm,True,False
24,0.17,202,83.98143572941353,0.6535714285714286,True,[],base_csm,True,False
24,0.18,209,124.81887795622343,0.7197619047619047,True,[],base_csm,True,False
24,0.19,201,49.894333133050054,0.4095238095238095,True,[],base_csm,True,False
24,0.2,197,178.75879002211173,0.5973809523809523,True,[],base_csm,True,False
25,0.0025,204,2028.6788257574808,0.03880952380952381,True,[],base_csm,True,False
25,0.01,207,368.92591164056165,0.010476190476190476,True,[],base_csm,True,False
25,0.02,190,188.62993106442298,0.03785714285714286,True,[],base_csm,True,False
25,0.03,201,3122.2979850965976,0.047142857142857146,True,[],base_csm,True,False
25,0.04,197,492.44820504186276,0.007380952380952381,True,[],base_csm,True,False
25,0.05,194,377.0108436756778,0.26142857142857145,True,[],base_csm,True,False
25,0.06,195,148.20734789796728,0.06857142857142857,True,[],base_csm,True,False
25,0.07,202,149.69973488500142,0.010476190476190476,True,[],base_csm,True,False
25,0.08,183,172.33535630298073,0.0038095238095238095,True,[],base_csm,True,False
25,0.09,202,403.87330236392626,0.3173809523809524,True,[],base_csm,True,False
25,0.1,204,141.7429510612703,0.03761904761904762,True,[],base_csm,True,False
25,0.11,194,45.72622581235762,0.3311904761904762,True,[],base_csm,True,False
25,0.12,215,217.3547510800697,0.4530952380952381,True,[],base_csm,True,False
25,0.13,191,68.92041580930027,0.27904761904761904,True,[],base_csm,True,False
25,0.14,196,168.56190519423066,0.4807142857142857,True,[],base_csm,True,False
25,0.15,197,60.837103480037705,0.31,True,[],base_csm,True,False
25,0.16,202,90.3998368350353,0.3028571428571429,True,[],base_csm,True,False
25,0.17,205,104.6247230400425,0.4888095238095238,True,[],base_csm,True,False
25,0.18,199,162.43209344398198,0.4257142857142857,True,[],base_csm,True,False
25,0.19,217,75.45780236382457,0.4969047619047619,True,[],base_csm,True,False
25,0.2,205,126.7817326043918,0.4511904761904762,True,[],base_csm,True,False
26,0.0025,206,1068.1737406497848,0.005714285714285714,True,[],base_csm,True,False
26,0.01,205,11327.05604353837,0.04452380952380952,True,[],base_csm,True,False
26,0.02,199,29001.98463658128,0.024047619047619047,True,[],base_csm,True,False
26,0.03,196,2802.931613050183,0.065,True,[],base_csm,True,False
26,0.04,190,1035.6296346642978,0.06452380952380952,True,[],base_csm,True,False
26,0.05,198,330.1140283662078,0.007380952380952381,True,[],base_csm,True,False
26,0.06,208,27562.91735210825,0.06452380952380952,True,[],base_csm,True,False
26,0.07,204,501.9575790118982,0.018333333333333333,True,[],base_csm,True,False
26,0.08,207,498.4977285743511,0.34904761904761905,True,[],base_csm,True,False
26,0.09,195,571.8012804218031,0.03857142857142857,True,[],base_csm,True,False
26,0.1,196,194.80117453189146,0.07857142857142857,True,[],base_csm,True,False
26,0.11,211,155.95375657601113,0.5035714285714286,True,[],base_csm,True,False
26,0.12,193,195.05952931966308,0.23,True,[],base_csm,True,False
26,0.13,194,95.18409287710539,0.25142857142857145,True,[],base_csm,True,False
26,0.14,188,319.61203535269965,0.3076190476190476,True,[],base_csm,True,False
26,0.15,201,254.01739162730357,0.5785714285714286,True,[],base_csm,True,False
26,0.16,209,133.3985363591793,0.26071428571428573,True,[],base_csm,True,False
26,0.17,207,134.84580467289365,0.5104761904761905,True,[],base_csm,True,False
26,0.18,194,170.03232676011527,0.3304761904761905,True,[],base_csm,True,False
26,0.19,201,71.40439822098888,0.25785714285714284,True,[],base_csm,True,False
26,0.2,198,141.67144381683096,0.325,True,[],base_csm,True,False
27,0.0025,202,36307.0940926367,0.021904761904761906,True,[],base_csm,True,False
27,0.01,200,1601.938494502858,0.02738095238095238,True,[],base_csm,True,False
27,0.02,205,29516.88353677965,0.04023809523809524,True,[],base_csm,True,False
27,0.03,197,28780.26541394494,0.017619047619047618,True,[],base_csm,True,False
27,0.04,190,28591.7193803454,0.047857142857142855,True,[],base_csm,True,False
27,0.05,197,632.9986197971681,0.02761904761904762,True,[],base_csm,True,False
27,0.06,202,374.6012136847878,0.04738095238095238,True,[],base_csm,True,False
27,0.07,210,18827.763450572813,0.047142857142857146,True,[],base_csm,True,False
27,0.08,201,570.9714428608476,0.02119047619047619,True,[],base_csm,True,False
27,0.09,190,15650.611194363077,0.375,True,[],base_csm,True,False
27,0.1,192,206.44044569528486,0.04238095238095238,True,[],base_csm,True,False
27,0.11,208,96.69239390524392,0.20357142857142857,True,[],base_csm,True,False
27,0.12,197,274.2129609246558,0.15928571428571428,True,[],base_csm,True,False
27,0.13,200,149.40130276275858,0.1269047619047619,True,[],base_csm,True,False
27,0.14,205,264.5109438160926,0.18857142857142858,True,[],base_csm,True,False
27,0.15,197,217.75328034269856,0.22714285714285715,True,[],base_csm,True,False
27,0.16,204,205.92631287429052,0.18404761904761904,True,[],base_csm,True,False
27,0.17,187,250.83467070475874,0.4961904761904762,True,[],base_csm,True,False
27,0.18,198,211.60225665503202,0.2604761904761905,True,[],base_csm,True,False
27,0.19,208,122.40737183962885,0.03404761904761905,True,[],base_csm,True,False
27,0.2,210,176.33110520209237,0.37785714285714284,True,[],base_csm,True,False
28,0.0025,196,27895.506677647183,0.023095238095238096,True,[],base_csm,True,False
28,0.01,195,24942.18747916059,0.03619047619047619,True,[],base_csm,True,False
28,0.02,195,38091.38416924411,0.03214285714285714,True,[],base_csm,True,False
28,0.03,213,28701.80148833258,0.04452380952380952,True,[],base_csm,True,False
28,0.04,192,26662.00432256881,0.030952380952380953,True,[],base_csm,True,False
28,0.05,190,39747.62316371481,0.035238095238095235,True,[],base_csm,True,False
28,0.06,206,1148.9545812872643,0.060714285714285714,True,[],base_csm,True,False
28,0.07,206,602.9536507262063,0.03761904761904762,True,[],base_csm,True,False
28,0.08,198,9651.89325401797,0.04642857142857143,True,[],base_csm,True,False
28,0.09,202,3407.6662986086485,0.02666666666666667,True,[],base_csm,True,False
28,0.1,204,562.5091993618637,0.037142857142857144,True,[],base_csm,True,False
28,0.11,204,270.37420340094326,0.10047619047619048,True,[],base_csm,True,False
28,0.12,203,412.3205284281099,0.2523809523809524,True,[],base_csm,True,False
28,0.13,197,206.12722208903747,0.060238095238095236,True,[],base_csm,True,False
28,0.14,189,221.0349172112349,0.09,True,[],base_csm,True,False
28,0.15,195,244.82762617246468,0.10047619047619048,True,[],base_csm,True,False
28,0.16,204,536.3216112092127,0.20976190476190476,True,[],base_csm,True,False
28,0.17,209,243.44359426402133,0.2523809523809524,True,[],base_csm,True,False
28,0.18,186,301.9191319358263,0.1830952380952381,True,[],base_csm,True,False
28,0.19,204,396.1954618872792,0.19023809523809523,True,[],base_csm,True,False
28,0.2,212,209.5948349048226,0.24857142857142858,True,[],base_csm,True,False
29,0.0025,208,28162.487177335883,0.05952380952380952,True,[],base_csm,True,False
29,0.01,207,8804.695787652103,0.025238095238095237,True,[],base_csm,True,False
29,0.02,187,31528.190988095503,0.021904761904761906,True,[],base_csm,True,False
29,0.03,188,28218.61738200329,0.024761904761904763,True,[],base_csm,True,False
29,0.04,205,29077.0394277316,0.04047619047619048,True,[],base_csm,True,False
29,0.05,199,27954.42665428338,0.017619047619047618,True,[],base_csm,True,False
29,0.06,189,27240.494381654844,0.024761904761904763,True,[],base_csm,True,False
29,0.07,212,28582.67363570528,0.023571428571428573,True,[],base_csm,True,False
29,0.08,202,4060.186193410459,0.02761904761904762,True,[],base_csm,True,False
29,0.09,199,38576.11371129561,0.023809523809523808,True,[],base_csm,True,False
29,0.1,200,26293.002742745884,0.04071428571428572,True,[],base_csm,True,False
29,0.11,201,1030.9984049849154,0.024285714285714285,True,[],base_csm,True,False
29,0.12,204,490.42800687218516,0.26595238095238094,True,[],base_csm,True,False
29,0.13,207,475.51194256835043,0.025238095238095237,True,[],base_csm,True,False
29,0.14,202,242.66257080621654,0.029285714285714286,True,[],base_csm,True,False
29,0.15,203,308.2740241385048,0.02857142857142857,True,[],base_csm,True,False
29,0.16,188,1108.145366105761,0.37833333333333335,True,[],base_csm,True,False
29,0.17,199,281.67445197677233,0.02142857142857143,True,[],base_csm,True,False
29,0.18,195,215.60263045881285,0.010952380952380953,True,[],base_csm,True,False
29,0.19,192,722.4567468157734,0.18452380952380953,True,[],base_csm,True,False
29,0.2,213,320.6768201896739,0.30714285714285716,True,[],base_csm,True,False
30,0.0025,207,29004.57611558475,0.10119047619047619,True,[],base_csm,True,False
30,0.01,205,29296.771128479788,0.10833333333333334,True,[],base_csm,True,False
30,0.02,191,31027.16498073188,0.08785714285714286,True,[],base_csm,True,False
30,0.03,199,27236.65829011056,0.08476190476190476,True,[],base_csm,True,False
30,0.04,212,28479.258682254713,0.09523809523809523,True,[],base_csm,True,False
30,0.05,201,23371.423630197176,0.09166666666666666,True,[],base_csm,True,False
30,0.06,192,30509.546032558635,0.08190476190476191,True,[],base_csm,True,False
30,0.07,192,29045.283117920262,0.09452380952380952,True,[],base_csm,True,False
30,0.08,211,28139.19350296827,0.09690476190476191,True,[],base_csm,True,False
30,0.09,210,1244.5474303901274,0.4514285714285714,True,[],base_csm,True,False
30,0.1,198,38936.5754283313,0.09071428571428572,True,[],base_csm,True,False
30,0.11,188,28093.390717299393,0.12857142857142856,True,[],base_csm,True,False
30,0.12,193,477.2481566559526,0.44642857142857145,True,[],base_csm,True,False
30,0.13,214,1506.029457228904,0.5042857142857143,True,[],base_csm,True,False
30,0.14,207,369.16864979889823,0.5264285714285715,True,[],base_csm,True,False
30,0.15,191,407.48033765501833,0.49357142857142855,True,[],base_csm,True,False
30,0.16,182,718.8489809064961,0.35595238095238096,True,[],base_csm,True,False
30,0.17,195,460.21265644369083,0.4638095238095238,True,[],base_csm,True,False
30,0.18,203,208.61103540175264,0.5680952380952381,True,[],base_csm,True,False
30,0.19,213,515.5538849787293,0.3416666666666667,True,[],base_csm,True,False
30,0.2,196,294.06942801535035,0.45904761904761904,True,[],base_csm,True,False
31,0.0025,201,27905.041088666334,0.1488095238095238,True,[],base_csm,True,False
31,0.01,192,12437.252798330246,0.33214285714285713,True,[],base_csm,True,False
31,0.02,206,27390.152542770615,0.1392857142857143,True,[],base_csm,True,False
31,0.03,209,25912.617600653335,0.11880952380952381,True,[],base_csm,True,False
31,0.04,194,28264.299669511467,0.14642857142857144,True,[],base_csm,True,False
31,0.05,202,27795.1962542116,0.13976190476190475,True,[],base_csm,True,False
31,0.06,195,28004.738422561557,0.14595238095238094,True,[],base_csm,True,False
31,0.07,190,29988.998546967196,0.16785714285714284,True,[],base_csm,True,False
31,0.08,203,27106.213984274254,0.15023809523809523,True,[],base_csm,True,False
31,0.09,212,37340.18914091709,0.12666666666666668,True,[],base_csm,True,False
31,0.1,198,24814.254485473706,0.15071428571428572,True,[],base_csm,True,False
31,0.11,202,3277.700457425096,0.17523809523809525,True,[],base_csm,True,False
31,0.12,201,760.2202043005755,0.5154761904761904,True,[],base_csm,True,False
31,0.13,198,1728.6217266601395,0.1473809523809524,True,[],base_csm,True,False
31,0.14,189,2302.2178450832334,0.1380952380952381,True,[],base_csm,True,False
31,0.15,197,1031.0906835027172,0.3854761904761905,True,[],base_csm,True,False
31,0.16,211,423.0787118124015,0.4111904761904762,True,[],base_csm,True,False
31,0.17,200,546.132534989891,0.32476190476190475,True,[],base_csm,True,False
31,0.18,200,606.2982338556188,0.21285714285714286,True,[],base_csm,True,False
31,0.19,205,463.90248534192915,0.5233333333333333,True,[],base_csm,True,False
31,0.2,195,322.14257706397063,0.3930952380952381,True,[],base_csm,True,False
32,0.0025,205,30707.916343745484,0.1061904761904762,True,[],base_csm,True,False
32,0.01,206,29365.694582978773,0.10285714285714286,True,[],base_csm,True,False
32,0.02,209,26707.373496863805,0.08785714285714286,True,[],base_csm,True,False
32,0.03,186,39271.306508279515,0.09333333333333334,True,[],base_csm,True,False
32,0.04,192,27516.80937919797,0.09166666666666666,True,[],base_csm,True,False
32,0.05,203,30077.182922805812,0.09690476190476191,True,[],base_csm,True,False
32,0.06,197,25899.722335660514,0.1019047619047619,True,[],base_csm,True,False
32,0.07,187,28486.46312422665,0.09571428571428571,True,[],base_csm,True,False
32,0.08,199,27865.32956661749,0.09357142857142857,True,[],base_csm,True,False
32,0.09,205,37417.429283955644,0.105,True,[],base_csm,True,False
32,0.1,208,26908.009309730933,0.0919047619047619,True,[],base_csm,True,False
32,0.11,203,26970.65654534784,0.10023809523809524,True,[],base_csm,True,False
32,0.12,203,501.98246047264183,0.6095238095238096,True,[],base_csm,True,False
32,0.13,196,25648.755952744028,0.20166666666666666,True,[],base_csm,True,False
32,0.14,203,726.7641107750484,0.5933333333333334,True,[],base_csm,True,False
32,0.15,208,1771.3765251983086,0.6626190476190477,True,[],base_csm,True,False
32,0.16,195,405.94416415579917,0.6588095238095238,True,[],base_csm,True,False
32,0.17,203,755.7780180856596,0.6554761904761904,True,[],base_csm,True,False
32,0.18,204,28872.284735294113,0.19238095238095237,True,[],base_csm,True,False
32,0.19,201,473.72289361900846,0.5821428571428572,True,[],base_csm,True,False
32,0.2,187,338.01300930412634,0.3823809523809524,True,[],base_csm,True,False
33,0.0025,186,28845.19009505459,0.13071428571428573,True,[],base_csm,True,False
33,0.01,203,28356.047503068217,0.12523809523809523,True,[],base_csm,True,False
33,0.02,196,38019.70234008145,0.11285714285714285,True,[],base_csm,True,False
33,0.03,196,27273.55536674341,0.11595238095238095,True,[],base_csm,True,False
33,0.04,195,27387.306588567095,0.11119047619047619,True,[],base_csm,True,False
33,0.05,188,28930.345083715212,0.10761904761904761,True,[],base_csm,True,False
33,0.06,199,38316.758638355546,0.15,True,[],base_csm,True,False
33,0.07,199,25381.204708141206,0.1380952380952381,True,[],base_csm,True,False
33,0.08,203,31006.553732877106,0.1361904761904762,True,[],base_csm,True,False
33,0.09,187,28963.21460018482,0.18452380952380953,True,[],base_csm,True,False
33,0.1,204,25574.580615608564,0.1388095238095238,True,[],base_csm,True,False
33,0.11,202,23932.046943040958,0.15166666666666667,True,[],base_csm,True,False
33,0.12,206,717.5959416143987,0.49547619047619046,True,[],base_csm,True,False
33,0.13,204,28859.111607893254,0.12023809523809524,True,[],base_csm,True,False
33,0.14,207,25621.327108662488,0.22095238095238096,True,[],base_csm,True,False
33,0.15,203,1788.341843649574,0.5728571428571428,True,[],base_csm,True,False
33,0.16,201,3710.6412993279823,0.5397619047619048,True,[],base_csm,True,False
33,0.17,203,647.291205004882,0.5585714285714286,True,[],base_csm,True,False
33,0.18,200,27747.11427472263,0.12738095238095237,True,[],base_csm,True,False
33,0.19,205,879.9374625396483,0.33095238095238094,True,[],base_csm,True,False
33,0.2,213,748.8622648444799,0.31047619047619046,True,[],base_csm,True,False
34,0.0025,202,30573.64219169499,0.12476190476190477,True,[],base_csm,True,False
34,0.01,203,30613.91746703107,0.10238095238095238,True,[],base_csm,True,False
34,0.02,200,28955.256127373614,0.10142857142857142,True,[],base_csm,True,False
34,0.03,193,28738.188031408783,0.115,True,[],base_csm,True,False
34,0.04,204,27556.89240416804,0.11,True,[],base_csm,True,False
34,0.05,190,29343.57517412281,0.09571428571428571,True,[],base_csm,True,False
34,0.06,191,27882.54081339813,0.10976190476190475,True,[],base_csm,True,False
34,0.07,205,29311.840745812755,0.12976190476190477,True,[],base_csm,True,False
34,0.08,201,27534.66974727316,0.13095238095238096,True,[],base_csm,True,False
34,0.09,198,27999.058640931686,0.13,True,[],base_csm,True,False
34,0.1,209,37563.85980591639,0.2292857142857143,True,[],base_csm,True,False
34,0.11,193,25739.96107589466,0.1319047619047619,True,[],base_csm,True,False
34,0.12,196,546.5880263032554,0.42023809523809524,True,[],base_csm,True,False
34,0.13,204,30704.093989997364,0.12261904761904761,True,[],base_csm,True,False
34,0.14,196,27672.035056622237,0.3264285714285714,True,[],base_csm,True,False
34,0.15,203,1005.5083792408902,0.34,True,[],base_csm,True,False
34,0.16,202,14177.466963499382,0.5176190476190476,True,[],base_csm,True,False
34,0.17,204,28318.31888646384,0.18738095238095237,True,[],base_csm,True,False
34,0.18,207,28522.93111675005,0.12166666666666667,True,[],base_csm,True,False
34,0.19,201,1718.3626321786005,0.5047619047619047,True,[],base_csm,True,False
34,0.2,198,4773.935999399322,0.6195238095238095,True,[],base_csm,True,False
35,0.0025,203,28694.383313009796,0.2307142857142857,True,[],base_csm,True,False
35,0.01,208,27906.10047749248,0.195,True,[],base_csm,True,False
35,0.02,199,28155.369857950205,0.15880952380952382,True,[],base_csm,True,False
35,0.03,194,27209.883074819794,0.1792857142857143,True,[],base_csm,True,False
35,0.04,197,28032.044036498988,0.1719047619047619,True,[],base_csm,True,False
35,0.05,202,31035.020103464605,0.16,True,[],base_csm,True,False
35,0.06,208,27409.29421132455,0.1530952380952381,True,[],base_csm,True,False
35,0.07,206,27749.76456685043,0.20642857142857143,True,[],base_csm,True,False
35,0.08,205,28540.931705657076,0.18261904761904763,True,[],base_csm,True,False
35,0.09,218,27139.454866872937,0.2311904761904762,True,[],base_csm,True,False
35,0.1,204,29075.005636523503,0.1930952380952381,True,[],base_csm,True,False
35,0.11,198,24938.910331665185,0.2230952380952381,True,[],base_csm,True,False
35,0.12,204,35093.182588597716,0.585952380952381,True,[],base_csm,True,False
35,0.13,200,28609.26360173946,0.19785714285714287,True,[],base_csm,True,False
35,0.14,190,26972.694465321903,0.1976190476190476,True,[],base_csm,True,False
35,0.15,191,691.1741486090039,0.3414285714285714,True,[],base_csm,True,False
